game_id,team,opp,plays,expl20,expl15,epa_sum,succ,pass_plays,pace_secs,pace_plays,rz_trips,rz_td,season,game_date,old_game_id
2024_08_NYG_PIT,PIT,NYG,61,5,7,5.126973502562597,28,31,1075.0,37,6,1,2024,2024-10-28,-1
2024_08_NYJ_NE,NE,NYJ,64,1,3,2.361744097269591,26,33,1014.0,28,4,3,2024,2024-10-27,-1
2024_08_NYJ_NE,NYJ,NE,58,5,9,5.812317233205841,28,30,1173.0,32,5,3,2024,2024-10-27,-1
2024_08_PHI_CIN,CIN,PHI,57,3,3,-0.05313849355991174,23,38,1436.0,44,3,2,2024,2024-10-27,-1
2024_08_PHI_CIN,PHI,CIN,59,4,9,19.93834436563817,29,20,1120.0,34,6,4,2024,2024-10-27,-1
2024_08_TEN_DET,DET,TEN,47,2,2,1.1839377248739995,21,23,286.0,11,7,6,2024,2024-10-27,-1
2024_08_TEN_DET,TEN,DET,71,4,8,-20.618962801556336,30,39,560.0,14,4,2,2024,2024-10-27,-1
2024_09_CHI_ARI,ARI,CHI,57,3,10,-3.9611601116827924,24,23,752.0,24,5,3,2024,2024-11-03,-1
2024_09_CHI_ARI,CHI,ARI,69,1,5,-15.737164926474682,20,47,861.0,32,1,0,2024,2024-11-03,-1
2024_09_DAL_ATL,ATL,DAL,54,3,6,5.885663426874205,26,27,1041.0,28,4,4,2024,2024-11-03,-1
2024_09_DAL_ATL,DAL,ATL,74,3,7,-0.4722316683203571,32,53,576.0,19,3,2,2024,2024-11-03,-1
2024_09_DEN_BAL,BAL,DEN,53,7,10,22.025528808412496,28,20,665.0,18,7,5,2024,2024-11-03,-1
2024_09_DEN_BAL,DEN,BAL,67,5,8,-10.77505054073173,21,38,509.0,17,4,1,2024,2024-11-03,-1
2024_09_DET_GB,DET,GB,52,1,4,6.585005172943757,23,23,796.0,23,5,2,2024,2024-11-03,-1
2024_09_DET_GB,GB,DET,63,4,7,-0.9897410586752224,29,40,790.0,22,4,1,2024,2024-11-03,-1
2024_09_HOU_NYJ,HOU,NYJ,74,5,6,-5.573530301477147,25,39,1297.0,41,4,1,2024,2024-10-31,-1
2024_09_HOU_NYJ,NYJ,HOU,54,3,6,2.5686507851351053,21,34,982.0,34,4,3,2024,2024-10-31,-1
2024_09_IND_MIN,IND,MIN,48,2,5,-15.658446856908899,17,30,727.0,22,1,0,2024,2024-11-03,-1
2024_09_IND_MIN,MIN,IND,70,7,8,-2.946207517869234,35,39,1576.0,47,5,3,2024,2024-11-03,-1
2024_09_JAX_PHI,JAX,PHI,52,2,6,-9.287784187268466,18,35,258.0,8,4,2,2024,2024-11-03,-1
2024_09_JAX_PHI,PHI,JAX,73,7,11,1.3809787877158661,32,28,943.0,28,5,4,2024,2024-11-03,-1
2024_09_LAC_CLE,CLE,LAC,76,1,3,-20.579969994094164,29,52,595.0,17,3,1,2024,2024-11-03,-1
2024_09_LAC_CLE,LAC,CLE,54,7,10,1.7006036481621511,16,33,458.0,13,4,4,2024,2024-11-03,-1
2024_09_LA_SEA,LA,SEA,68,5,8,-1.8851408096696973,28,44,825.0,31,4,1,2024,2024-11-03,-1
2024_09_LA_SEA,SEA,LA,73,9,11,-18.143065439595375,29,41,881.0,30,6,3,2024,2024-11-03,-1
2024_09_LV_CIN,CIN,LV,69,3,5,6.113311528405076,37,40,1191.0,34,6,5,2024,2024-11-03,-1
2024_09_LV_CIN,LV,CIN,59,4,6,-16.788452911666116,20,38,724.0,23,3,2,2024,2024-11-03,-1
2024_09_MIA_BUF,BUF,MIA,59,2,4,9.813041972705484,31,40,1166.0,36,6,3,2024,2024-11-03,-1
2024_09_MIA_BUF,MIA,BUF,59,2,8,18.02852231742443,34,29,1310.0,35,5,3,2024,2024-11-03,-1
2024_09_NE_TEN,NE,TEN,64,3,3,-5.676180822077684,28,44,1006.0,30,2,2,2024,2024-11-03,-1
2024_09_NE_TEN,TEN,NE,73,4,5,0.813663850646789,31,34,1218.0,39,5,2,2024,2024-11-03,-1
2024_09_NO_CAR,CAR,NO,49,3,7,-0.3848588214052898,19,28,990.0,30,3,3,2024,2024-11-03,-1
2024_09_NO_CAR,NO,CAR,75,4,10,9.619046284208629,34,34,1435.0,45,4,2,2024,2024-11-03,-1
2024_09_TB_KC,KC,TB,83,2,7,11.649291104669995,40,48,1290.0,43,5,4,2024,2024-11-04,-1
2024_09_TB_KC,TB,KC,52,0,5,9.856265086886332,22,33,927.0,28,3,3,2024,2024-11-04,-1
2024_09_WAS_NYG,NYG,WAS,61,3,7,6.405521556124091,28,30,876.0,24,4,3,2024,2024-11-03,-1
2024_09_WAS_NYG,WAS,NYG,57,5,9,17.760063196175295,31,22,794.0,25,6,3,2024,2024-11-03,-1
2024_10_ATL_NO,ATL,NO,73,7,12,5.382907670703939,38,41,310.0,11,4,2,2024,2024-11-10,-1
2024_10_ATL_NO,NO,ATL,51,5,6,0.19647551470745617,19,25,963.0,31,5,2,2024,2024-11-10,-1
2024_10_BUF_IND,BUF,IND,69,5,10,1.3793052000100072,32,39,1153.0,40,5,2,2024,2024-11-10,-1
2024_10_BUF_IND,IND,BUF,61,5,8,-15.327015155947377,25,39,1103.0,34,5,2,2024,2024-11-10,-1
2024_10_CIN_BAL,BAL,CIN,58,2,6,18.678918822421227,29,33,568.0,19,5,5,2024,2024-11-07,-1
2024_10_CIN_BAL,CIN,BAL,76,4,9,7.554800177880796,34,60,1196.0,42,5,5,2024,2024-11-07,-1
2024_10_DEN_KC,DEN,KC,55,3,3,4.005955973908372,23,32,970.0,33,3,2,2024,2024-11-10,-1
2024_10_DEN_KC,KC,DEN,65,4,5,0.20970460381388945,23,46,1073.0,34,4,1,2024,2024-11-10,-1
2024_10_DET_HOU,DET,HOU,63,6,9,-7.454698706293286,25,30,200.0,7,4,3,2024,2024-11-10,-1
2024_10_DET_HOU,HOU,DET,65,3,7,-14.727878563131041,21,37,808.0,22,4,2,2024,2024-11-10,-1
2024_10_MIA_LA,LA,MIA,67,2,7,-16.332092877852777,30,49,623.0,22,3,0,2024,2024-11-11,-1
2024_10_MIA_LA,MIA,LA,52,3,7,-6.276340734564863,20,31,889.0,23,3,2,2024,2024-11-11,-1
2024_10_MIN_JAX,JAX,MIN,43,1,5,-14.579722304479219,13,25,765.0,27,1,1,2024,2024-11-10,-1
2024_10_MIN_JAX,MIN,JAX,80,3,4,-0.28436088943915516,38,39,1547.0,47,5,0,2024,2024-11-10,-1
2024_10_NE_CHI,CHI,NE,59,0,1,-23.70997977546506,19,39,701.0,24,1,0,2024,2024-11-10,-1
2024_10_NE_CHI,NE,CHI,60,3,6,0.29891116388604955,26,26,843.0,27,5,1,2024,2024-11-10,-1
2024_10_NYG_CAR,CAR,NYG,58,6,7,-0.997120752395483,25,26,894.0,25,3,2,2024,2024-11-10,-1
2024_10_NYG_CAR,NYG,CAR,71,2,5,-8.802669362316445,36,38,164.0,6,4,2,2024,2024-11-10,-1
2024_10_NYJ_ARI,ARI,NYJ,56,2,7,21.001429895191478,33,25,756.0,22,5,4,2024,2024-11-10,-1
2024_10_NYJ_ARI,NYJ,ARI,55,0,1,-8.648513583482769,25,38,301.0,9,3,0,2024,2024-11-10,-1
2024_10_PHI_DAL,DAL,PHI,56,0,1,-39.68146462416979,17,32,816.0,29,2,0,2024,2024-11-10,-1
2024_10_PHI_DAL,PHI,DAL,64,4,5,-3.2074661216600657,30,27,940.0,31,7,4,2024,2024-11-10,-1
2024_10_PIT_WAS,PIT,WAS,72,4,5,-1.6308264322578907,26,32,977.0,31,5,4,2024,2024-11-10,-1
2024_10_PIT_WAS,WAS,PIT,59,3,4,-8.051095704445423,25,37,1040.0,39,3,3,2024,2024-11-10,-1
2024_10_SF_TB,SF,TB,59,5,6,14.166625905908061,31,38,1319.0,36,4,2,2024,2024-11-10,-1
2024_10_SF_TB,TB,SF,58,0,1,-3.232152664458234,23,31,686.0,22,4,2,2024,2024-11-10,-1
2024_10_TEN_LAC,LAC,TEN,55,2,5,11.115648906497901,27,18,1182.0,35,5,3,2024,2024-11-10,-1
2024_10_TEN_LAC,TEN,LAC,51,1,7,5.9615436857714075,23,30,848.0,23,4,2,2024,2024-11-10,-1
2024_11_ATL_DEN,ATL,DEN,55,2,7,-15.064983044866857,20,34,508.0,15,1,0,2024,2024-11-17,-1
2024_11_ATL_DEN,DEN,ATL,60,4,6,22.63172435580583,32,34,741.0,26,5,5,2024,2024-11-17,-1
2024_11_BAL_PIT,BAL,PIT,54,5,9,-5.72424018380795,22,36,941.0,30,2,2,2024,2024-11-17,-1
2024_11_BAL_PIT,PIT,BAL,72,3,5,-18.05222203309502,23,40,1252.0,40,4,0,2024,2024-11-17,-1
2024_11_CIN_LAC,CIN,LAC,78,8,9,8.04997406726579,29,53,686.0,22,5,3,2024,2024-11-17,-1
2024_11_CIN_LAC,LAC,CIN,62,11,14,2.9146035939185113,26,37,769.0,21,5,4,2024,2024-11-17,-1
2024_11_CLE_NO,CLE,NO,71,5,8,2.1453775294163653,27,51,1066.0,43,3,2,2024,2024-11-17,-1
2024_11_CLE_NO,NO,CLE,56,5,10,17.433152007171884,28,30,1218.0,35,6,5,2024,2024-11-17,-1
2024_11_GB_CHI,CHI,GB,69,3,7,13.828458543542066,35,35,1433.0,45,3,2,2024,2024-11-17,-1
2024_11_GB_CHI,GB,CHI,43,5,8,11.459072300742381,22,18,944.0,26,5,3,2024,2024-11-17,-1
2024_11_HOU_DAL,DAL,HOU,79,3,7,-24.122402801797165,28,61,538.0,26,2,1,2024,2024-11-18,-1
2024_11_HOU_DAL,HOU,DAL,60,5,7,11.63024580660903,26,35,1184.0,36,6,3,2024,2024-11-18,-1
2024_11_IND_NYJ,IND,NYJ,69,4,9,1.2654590434585424,27,33,1121.0,33,4,3,2024,2024-11-17,-1
2024_11_IND_NYJ,NYJ,IND,52,3,7,-5.252601728543546,18,32,408.0,12,4,3,2024,2024-11-17,-1
2024_11_JAX_DET,DET,JAX,74,11,14,42.107597144707476,50,33,595.0,20,8,7,2024,2024-11-17,-1
2024_11_JAX_DET,JAX,DET,47,3,3,-17.469514278748697,14,30,351.0,9,1,0,2024,2024-11-17,-1
2024_11_KC_BUF,BUF,KC,69,6,9,7.233530971845758,30,40,1394.0,45,5,4,2024,2024-11-17,-1
2024_11_KC_BUF,KC,BUF,52,1,3,6.134970311744837,27,35,877.0,29,3,3,2024,2024-11-17,-1
2024_11_LA_NE,LA,NE,48,5,8,19.37473314073631,25,27,926.0,31,5,4,2024,2024-11-17,-1
2024_11_LA_NE,NE,LA,72,2,7,7.348566079590055,37,42,896.0,27,5,2,2024,2024-11-17,-1
2024_11_LV_MIA,LV,MIA,63,4,4,4.995834776806556,27,46,835.0,29,4,2,2024,2024-11-17,-1
2024_11_LV_MIA,MIA,LV,63,3,8,19.812977014587883,32,37,1403.0,43,5,4,2024,2024-11-17,-1
2024_11_MIN_TEN,MIN,TEN,66,4,6,-3.5352108708477687,25,34,821.0,25,4,3,2024,2024-11-17,-1
2024_11_MIN_TEN,TEN,MIN,55,4,7,-7.843409263406249,15,36,591.0,18,2,1,2024,2024-11-17,-1
2024_11_SEA_SF,SEA,SF,59,2,6,0.2041100034107819,28,36,934.0,32,2,2,2024,2024-11-17,-1
2024_11_SEA_SF,SF,SEA,57,1,1,5.8686571418916555,27,30,1160.0,32,3,2,2024,2024-11-17,-1
2024_11_WAS_PHI,PHI,WAS,69,6,8,13.868486052761764,32,30,1300.0,47,5,3,2024,2024-11-14,-1
2024_11_WAS_PHI,WAS,PHI,64,2,5,-7.5165631096023136,28,36,939.0,30,3,2,2024,2024-11-14,-1
2024_12_ARI_SEA,ARI,SEA,56,4,6,-10.34359481795504,20,42,836.0,27,2,0,2024,2024-11-24,-1
2024_12_ARI_SEA,SEA,ARI,59,3,6,-3.8622183278003366,23,36,957.0,29,2,1,2024,2024-11-24,-1
2024_12_BAL_LAC,BAL,LAC,59,5,8,19.184507357790267,27,24,881.0,27,4,4,2024,2024-11-25,-1
2024_12_BAL_LAC,LAC,BAL,60,0,7,0.4534840278224932,25,40,1153.0,34,2,2,2024,2024-11-25,-1
2024_12_DAL_WAS,DAL,WAS,61,3,5,-3.3690696092987675,28,33,1224.0,32,5,4,2024,2024-11-24,-1
2024_12_DAL_WAS,WAS,DAL,67,3,6,-1.9563059179030642,27,41,1060.0,37,3,3,2024,2024-11-24,-1
2024_12_DEN_LV,DEN,LV,65,4,9,2.536265885371717,26,43,1152.0,37,4,2,2024,2024-11-24,-1
2024_12_DEN_LV,LV,DEN,73,3,8,-15.482010975427281,29,57,1128.0,35,5,1,2024,2024-11-24,-1
2024_12_DET_IND,DET,IND,71,2,10,10.903865174704794,37,39,1425.0,45,4,3,2024,2024-11-24,-1
2024_12_DET_IND,IND,DET,48,4,6,-6.840003114742126,16,28,864.0,27,2,0,2024,2024-11-24,-1
2024_12_KC_CAR,CAR,KC,59,4,6,11.391508931113215,28,37,423.0,13,6,2,2024,2024-11-24,-1
2024_12_KC_CAR,KC,CAR,68,3,6,19.187458157090788,38,42,1286.0,45,6,3,2024,2024-11-24,-1
2024_12_MIN_CHI,CHI,MIN,74,6,6,4.460737014451378,32,52,1297.0,39,3,3,2024,2024-11-24,-1
2024_12_MIN_CHI,MIN,CHI,65,7,8,4.655838567110502,30,38,1032.0,32,7,3,2024,2024-11-24,-1
2024_12_NE_MIA,MIA,NE,63,4,7,0.13668481944500366,29,42,609.0,18,5,4,2024,2024-11-24,-1
2024_12_NE_MIA,NE,MIA,63,3,5,-12.39407909576094,25,43,479.0,13,3,1,2024,2024-11-24,-1
2024_12_PHI_LA,LA,PHI,60,3,6,-1.0819167559996452,28,42,562.0,18,5,3,2024,2024-11-24,-1
2024_12_PHI_LA,PHI,LA,66,5,7,22.443317672337383,33,23,1122.0,40,7,4,2024,2024-11-24,-1
2024_12_PIT_CLE,CLE,PIT,57,3,7,0.29785606230609896,28,30,889.0,26,4,3,2024,2024-11-21,-1
2024_12_PIT_CLE,PIT,CLE,68,6,8,-2.4965299493129667,25,34,1428.0,40,3,2,2024,2024-11-21,-1
2024_12_SF_GB,GB,SF,67,2,7,8.388537023905336,32,25,640.0,18,5,5,2024,2024-11-24,-1
2024_12_SF_GB,SF,GB,46,5,6,-19.350599154194743,14,31,95.0,2,1,1,2024,2024-11-24,-1
2024_12_TB_NYG,NYG,TB,55,2,5,-13.894477577065118,21,36,208.0,6,3,1,2024,2024-11-24,-1
2024_12_TB_NYG,TB,NYG,62,6,8,16.271092561615134,31,30,738.0,20,5,4,2024,2024-11-24,-1
2024_12_TEN_HOU,HOU,TEN,54,3,8,-12.257641802137552,18,37,441.0,15,5,2,2024,2024-11-24,-1
2024_12_TEN_HOU,TEN,HOU,64,4,7,-6.167667268108806,24,33,1428.0,42,5,3,2024,2024-11-24,-1
2024_13_ARI_MIN,ARI,MIN,76,1,6,2.776876644282523,36,45,1309.0,46,6,1,2024,2024-12-01,-1
2024_13_ARI_MIN,MIN,ARI,50,3,8,-3.29131998659269,26,36,691.0,22,4,2,2024,2024-12-01,-1
2024_13_CHI_DET,CHI,DET,59,4,6,-0.5457707359308843,23,44,84.0,2,3,3,2024,2024-11-28,-1
2024_13_CHI_DET,DET,CHI,69,3,8,5.102761305288279,32,36,794.0,22,5,2,2024,2024-11-28,-1
2024_13_CLE_DEN,CLE,DEN,85,6,12,-5.199344989889521,34,62,1189.0,40,5,4,2024,2024-12-02,-1
2024_13_CLE_DEN,DEN,CLE,59,3,10,4.0663427213641565,25,35,1065.0,38,7,3,2024,2024-12-02,-1
2024_13_HOU_JAX,HOU,JAX,58,5,7,4.254042664376461,23,36,1162.0,36,4,2,2024,2024-12-01,-1
2024_13_HOU_JAX,JAX,HOU,69,4,8,5.797373695025167,28,44,823.0,31,4,2,2024,2024-12-01,-1
2024_13_IND_NE,IND,NE,58,1,1,5.245052097670663,31,24,1060.0,29,4,3,2024,2024-12-01,-1
2024_13_IND_NE,NE,IND,66,3,7,12.199986683102571,35,35,1395.0,44,6,2,2024,2024-12-01,-1
2024_13_LAC_ATL,ATL,LAC,77,2,4,-18.308341617018094,32,40,1343.0,44,4,1,2024,2024-12-01,-1
2024_13_LAC_ATL,LAC,ATL,44,2,3,-12.594822718764645,14,30,988.0,28,3,0,2024,2024-12-01,-1
2024_13_LA_NO,LA,NO,53,2,6,6.719483423570637,26,26,1289.0,37,3,3,2024,2024-12-01,-1
2024_13_LA_NO,NO,LA,69,3,5,-3.914835509802795,27,38,1211.0,42,3,1,2024,2024-12-01,-1
2024_13_LV_KC,KC,LV,65,6,9,-2.801901004270946,22,50,1055.0,36,5,1,2024,2024-11-29,-1
2024_13_LV_KC,LV,KC,62,7,8,4.862511215846237,27,37,773.0,26,3,2,2024,2024-11-29,-1
2024_13_MIA_GB,GB,MIA,53,4,10,11.183217926585288,25,28,506.0,14,5,3,2024,2024-11-28,-1
2024_13_MIA_GB,MIA,GB,67,2,6,5.693666397923991,34,53,119.0,3,4,2,2024,2024-11-28,-1
2024_13_NYG_DAL,DAL,NYG,66,4,8,-9.335765082508283,23,36,954.0,35,5,2,2024,2024-11-28,-1
2024_13_NYG_DAL,NYG,DAL,59,2,7,-13.479430215842836,23,38,756.0,28,2,2,2024,2024-11-28,-1
2024_13_PHI_BAL,BAL,PHI,71,4,7,-0.12524794915359383,28,39,1255.0,39,5,2,2024,2024-12-01,-1
2024_13_PHI_BAL,PHI,BAL,52,1,4,2.3431708301068284,23,21,521.0,17,4,3,2024,2024-12-01,-1
2024_13_PIT_CIN,CIN,PIT,57,5,9,-0.028097903434151306,30,42,1147.0,31,6,4,2024,2024-12-01,-1
2024_13_PIT_CIN,PIT,CIN,64,10,13,17.672510357108777,37,40,1268.0,40,7,4,2024,2024-12-01,-1
2024_13_SEA_NYJ,NYJ,SEA,62,2,4,-16.749939315792172,23,41,1031.0,31,4,3,2024,2024-12-01,-1
2024_13_SEA_NYJ,SEA,NYJ,56,5,5,-0.8940058454016429,19,34,807.0,27,5,2,2024,2024-12-01,-1
2024_13_SF_BUF,BUF,SF,53,2,5,18.327595990969495,28,18,545.0,14,5,5,2024,2024-12-01,-1
2024_13_SF_BUF,SF,BUF,46,2,6,-11.367066579528473,15,19,533.0,13,3,1,2024,2024-12-01,-1
2024_13_TB_CAR,CAR,TB,68,3,7,0.14214953334085045,33,47,1129.0,42,5,2,2024,2024-12-01,-1
2024_13_TB_CAR,TB,CAR,76,6,9,-2.348528631843056,34,38,1202.0,35,6,2,2024,2024-12-01,-1
2024_13_TEN_WAS,TEN,WAS,51,3,7,-5.17904544380706,15,40,205.0,6,4,2,2024,2024-12-01,-1
2024_13_TEN_WAS,WAS,TEN,76,3,7,22.2158984864687,45,32,393.0,11,8,6,2024,2024-12-01,-1
2024_14_ATL_MIN,ATL,MIN,71,6,10,7.093034174206648,39,38,1423.0,47,5,2,2024,2024-12-08,-1
2024_14_ATL_MIN,MIN,ATL,53,7,11,24.25427478969879,27,32,870.0,27,6,6,2024,2024-12-08,-1
2024_14_BUF_LA,BUF,LA,54,8,12,24.16734114548308,27,37,353.0,11,6,6,2024,2024-12-08,-1
2024_14_BUF_LA,LA,BUF,72,4,10,20.565713515990115,37,30,1122.0,30,7,5,2024,2024-12-08,-1
2024_14_CAR_PHI,CAR,PHI,68,2,5,1.2949203892658852,26,35,1235.0,37,3,2,2024,2024-12-08,-1
2024_14_CAR_PHI,PHI,CAR,56,3,7,7.973286308235494,27,25,978.0,35,3,3,2024,2024-12-08,-1
2024_14_CHI_SF,CHI,SF,53,0,1,-8.19965237072017,21,32,163.0,6,2,2,2024,2024-12-08,-1
2024_14_CHI_SF,SF,CHI,60,9,11,24.42044223810949,30,27,507.0,13,6,5,2024,2024-12-08,-1
2024_14_CIN_DAL,CIN,DAL,63,3,8,9.865826771573767,33,46,1062.0,33,5,3,2024,2024-12-09,-1
2024_14_CIN_DAL,DAL,CIN,59,3,6,-0.9725244221609426,26,34,1329.0,40,4,2,2024,2024-12-09,-1
2024_14_CLE_PIT,CLE,PIT,69,2,4,-11.192394121019237,27,44,803.0,29,5,2,2024,2024-12-08,-1
2024_14_CLE_PIT,PIT,CLE,60,5,5,-6.325614261933545,22,27,968.0,31,5,3,2024,2024-12-08,-1
2024_14_GB_DET,DET,GB,76,3,6,4.658356738896657,37,42,1420.0,47,5,4,2024,2024-12-05,-1
2024_14_GB_DET,GB,DET,44,5,6,5.802645796069793,20,21,395.0,12,5,4,2024,2024-12-05,-1
2024_14_JAX_TEN,JAX,TEN,57,4,5,1.7558839967777606,24,32,1034.0,35,2,1,2024,2024-12-08,-1
2024_14_JAX_TEN,TEN,JAX,62,3,5,-9.834700005430967,23,34,1237.0,36,2,0,2024,2024-12-08,-1
2024_14_LAC_KC,KC,LAC,63,1,2,1.039807954850728,33,40,1147.0,40,4,1,2024,2024-12-08,-1
2024_14_LAC_KC,LAC,KC,57,5,7,4.946085676479562,23,33,636.0,20,3,2,2024,2024-12-08,-1
2024_14_LV_TB,LV,TB,63,4,4,-9.339082689250976,26,39,784.0,23,4,1,2024,2024-12-08,-1
2024_14_LV_TB,TB,LV,59,6,11,7.320704264915548,30,33,971.0,28,5,4,2024,2024-12-08,-1
2024_14_NO_NYG,NO,NYG,65,3,6,-5.328213692067074,27,33,1436.0,43,2,2,2024,2024-12-08,-1
2024_14_NO_NYG,NYG,NO,74,4,7,-9.850208249938179,26,51,638.0,27,3,1,2024,2024-12-08,-1
2024_14_NYJ_MIA,MIA,NYJ,66,3,6,15.319648280882173,38,47,1093.0,32,4,3,2024,2024-12-08,-1
2024_14_NYJ_MIA,NYJ,MIA,63,3,9,14.64464492431394,33,42,1269.0,40,5,2,2024,2024-12-08,-1
2024_14_SEA_ARI,ARI,SEA,63,2,6,-4.237134943752736,29,40,330.0,9,4,2,2024,2024-12-08,-1
2024_14_SEA_ARI,SEA,ARI,61,4,10,9.470823765932536,30,30,758.0,21,6,3,2024,2024-12-08,-1
2024_15_ATL_LV,ATL,LV,57,2,4,-11.96092370172713,19,20,1015.0,26,2,1,2024,2024-12-16,-1
2024_15_ATL_LV,LV,ATL,64,3,4,-16.94403008241088,26,42,744.0,25,1,1,2024,2024-12-16,-1
2024_15_BAL_NYG,BAL,NYG,58,6,10,25.70929710479686,35,28,705.0,23,6,5,2024,2024-12-15,-1
2024_15_BAL_NYG,NYG,BAL,59,2,5,-13.463584204931976,19,40,410.0,12,3,2,2024,2024-12-15,-1
2024_15_BUF_DET,BUF,DET,67,9,12,32.1542526554775,38,34,1012.0,32,8,6,2024,2024-12-15,-1
2024_15_BUF_DET,DET,BUF,75,6,10,19.328794153022173,37,60,238.0,11,6,6,2024,2024-12-15,-1
2024_15_CHI_MIN,CHI,MIN,63,3,5,-13.24137296392877,24,35,376.0,10,3,1,2024,2024-12-16,-1
2024_15_CHI_MIN,MIN,CHI,71,1,5,2.2834240210208363,36,42,186.0,6,4,3,2024,2024-12-16,-1
2024_15_CIN_TEN,CIN,TEN,63,3,6,12.278955568377398,30,37,831.0,31,7,4,2024,2024-12-15,-1
2024_15_CIN_TEN,TEN,CIN,64,3,7,-7.381997374119237,34,38,699.0,19,4,4,2024,2024-12-15,-1
2024_15_DAL_CAR,CAR,DAL,50,1,5,-16.445124134072103,18,34,735.0,18,3,2,2024,2024-12-15,-1
2024_15_DAL_CAR,DAL,CAR,68,2,7,13.858287091119772,38,29,811.0,25,5,3,2024,2024-12-15,-1
2024_15_GB_SEA,GB,SEA,61,4,5,4.11328995190266,30,27,615.0,16,6,3,2024,2024-12-15,-1
2024_15_GB_SEA,SEA,GB,56,3,6,-19.006780236700997,18,40,102.0,3,2,1,2024,2024-12-15,-1
2024_15_IND_DEN,DEN,IND,58,1,3,-18.233744174229834,19,34,767.0,24,3,3,2024,2024-12-15,-1
2024_15_IND_DEN,IND,DEN,72,4,9,-32.54688430782049,21,40,1092.0,37,3,1,2024,2024-12-15,-1
2024_15_KC_CLE,CLE,KC,59,3,4,-30.812083011551294,22,39,524.0,16,1,1,2024,2024-12-15,-1
2024_15_KC_CLE,KC,CLE,73,2,4,-5.652057848733643,30,40,732.0,24,5,3,2024,2024-12-15,-1
2024_15_LA_SF,LA,SF,65,1,1,-6.213298132189621,26,27,1255.0,36,3,0,2024,2024-12-12,-1
2024_15_LA_SF,SF,LA,53,1,4,-15.101805208592056,16,34,949.0,32,0,0,2024,2024-12-12,-1
2024_15_MIA_HOU,HOU,MIA,47,1,4,-9.193765121132467,19,30,840.0,26,3,2,2024,2024-12-15,-1
2024_15_MIA_HOU,MIA,HOU,62,2,3,-13.434994635892625,27,43,939.0,30,3,1,2024,2024-12-15,-1
2024_15_NE_ARI,ARI,NE,63,5,6,11.566881747094284,27,32,465.0,17,4,3,2024,2024-12-15,-1
2024_15_NE_ARI,NE,ARI,49,4,8,2.1865091168166826,27,25,210.0,6,3,2,2024,2024-12-15,-1
2024_15_NYJ_JAX,JAX,NYJ,78,3,5,9.323349051642657,42,49,1242.0,45,4,2,2024,2024-12-15,-1
2024_15_NYJ_JAX,NYJ,JAX,54,6,10,21.464912789483822,22,32,974.0,28,5,4,2024,2024-12-15,-1
2024_15_PIT_PHI,PHI,PIT,74,8,12,14.703584926274337,35,35,1520.0,46,6,3,2024,2024-12-15,-1
2024_15_PIT_PHI,PIT,PHI,41,1,3,-11.390500113179396,15,24,357.0,15,2,1,2024,2024-12-15,-1
2024_15_TB_LAC,LAC,TB,48,2,2,-17.835408035383182,18,37,832.0,26,3,2,2024,2024-12-15,-1
2024_15_TB_LAC,TB,LAC,67,7,10,15.035658550295617,35,28,1226.0,36,7,4,2024,2024-12-15,-1
2024_15_WAS_NO,NO,WAS,51,4,6,-4.462028728697143,18,35,229.0,7,3,2,2024,2024-12-15,-1
2024_15_WAS_NO,WAS,NO,74,3,6,5.300813437180905,37,39,958.0,27,3,2,2024,2024-12-15,-1
2024_16_ARI_CAR,ARI,CAR,64,4,7,10.453673449817476,33,35,611.0,16,4,3,2024,2024-12-22,-1
2024_16_ARI_CAR,CAR,ARI,64,7,9,15.771678111821908,29,29,1156.0,33,5,4,2024,2024-12-22,-1
2024_16_CLE_CIN,CIN,CLE,55,5,9,6.272806717619716,30,34,860.0,23,4,3,2024,2024-12-22,-1
2024_16_CLE_CIN,CLE,CIN,63,2,4,-17.66267700266326,22,39,360.0,10,3,1,2024,2024-12-22,-1
2024_16_DEN_LAC,DEN,LAC,63,1,6,12.190230892314212,28,42,1207.0,35,3,3,2024,2024-12-19,-1
2024_16_DEN_LAC,LAC,DEN,60,5,11,13.130137800532054,31,34,530.0,17,5,4,2024,2024-12-19,-1
2024_16_DET_CHI,CHI,DET,59,5,9,0.8363688326225689,25,42,82.0,3,4,2,2024,2024-12-22,-1
2024_16_DET_CHI,DET,CHI,64,5,8,20.689370254153896,36,33,415.0,13,7,4,2024,2024-12-22,-1
2024_16_HOU_KC,HOU,KC,58,5,8,5.358512411774701,22,41,1224.0,41,4,2,2024,2024-12-21,-1
2024_16_HOU_KC,KC,HOU,68,3,8,10.152206113575607,32,42,1261.0,42,5,3,2024,2024-12-21,-1
2024_16_JAX_LV,JAX,LV,61,2,4,-12.911211990111042,18,40,1032.0,40,2,2,2024,2024-12-22,-1
2024_16_JAX_LV,LV,JAX,65,3,5,-4.711130444258771,26,41,1059.0,35,3,2,2024,2024-12-22,-1
2024_16_LA_NYJ,LA,NYJ,47,1,2,5.047418489064772,24,19,996.0,27,5,2,2024,2024-12-22,-1
2024_16_LA_NYJ,NYJ,LA,63,1,4,-2.056798248052927,29,43,1290.0,39,3,1,2024,2024-12-22,-1
2024_16_MIN_SEA,MIN,SEA,59,2,5,5.608107315110773,27,38,1238.0,37,3,3,2024,2024-12-22,-1
