gid,team,plays,no_huddle_rate,pass_rate,off_epa,def_epa,poss_sec,drives,sec_per_play,season
2016_12_TEN_CHI,TEN,51,0.0196078431372549,0.45098039215686275,0.2550390496511599,-0.010340417041022468,1664.0,12,32.627450980392155,2016
2016_12_WAS_DAL,DAL,52,0.09615384615384616,0.4807692307692308,0.3864810096654127,0.3246809965877081,1545.0,9,29.71153846153846,2016
2016_12_WAS_DAL,WAS,73,0.1095890410958904,0.7397260273972602,0.3246809965877081,0.3864810096654127,1983.0,8,27.164383561643834,2016
2016_13_BUF_OAK,BUF,69,0.14492753623188406,0.5652173913043478,0.04915178920226119,0.15679638214599795,1744.0,12,25.27536231884058,2016
2016_13_BUF_OAK,LV,67,0.08955223880597014,0.5223880597014925,0.15679638214599795,0.04915178920226119,1720.0,12,25.671641791044777,2016
2016_13_CAR_SEA,CAR,54,0.0,0.6111111111111112,-0.2402588554824068,0.26930884552429185,1459.0,12,27.01851851851852,2016
2016_13_CAR_SEA,SEA,71,0.014084507042253521,0.5915492957746479,0.26930884552429185,-0.2402588554824068,2008.0,11,28.281690140845072,2016
2016_13_DAL_MIN,DAL,48,0.0,0.4375,-0.14710565346397378,0.012635996434197123,1485.0,13,30.9375,2016
2016_13_DAL_MIN,MIN,70,0.07142857142857142,0.7285714285714285,0.012635996434197123,-0.14710565346397378,1919.0,11,27.414285714285715,2016
2016_13_DEN_JAX,DEN,54,0.018518518518518517,0.48148148148148145,-0.24819115774332123,-0.2658377758712524,1422.0,14,26.333333333333332,2016
2016_13_DEN_JAX,JAX,80,0.0125,0.525,-0.2658377758712524,-0.24819115774332123,1944.0,16,24.3,2016
2016_13_DET_NO,DET,68,0.014705882352941176,0.6617647058823529,0.18843748254482076,0.041191319177747196,2175.0,9,31.985294117647058,2016
2016_13_DET_NO,NO,55,0.10909090909090909,0.7818181818181819,0.041191319177747196,0.18843748254482076,1339.0,10,24.345454545454544,2016
2016_13_HOU_GB,GB,57,0.07017543859649122,0.543859649122807,0.021737606022145778,-0.0612529323791237,1644.0,10,28.842105263157894,2016
2016_13_HOU_GB,HOU,64,0.09375,0.578125,-0.0612529323791237,0.021737606022145778,1808.0,11,28.25,2016
2016_13_IND_NYJ,IND,67,0.0,0.44776119402985076,0.21262933798684108,-0.2893664238476714,2222.0,12,33.16417910447761,2016
2016_13_IND_NYJ,NYJ,51,0.0196078431372549,0.7450980392156863,-0.2893664238476714,0.21262933798684108,1184.0,12,23.215686274509803,2016
2016_13_KC_ATL,ATL,68,0.10294117647058823,0.5588235294117647,0.06951098750672244,0.38061724186662393,1876.0,9,27.58823529411765,2016
2016_13_KC_ATL,KC,45,0.0,0.5777777777777777,0.38061724186662393,0.06951098750672244,1605.0,8,35.666666666666664,2016
2016_13_LA_NE,LA,48,0.08333333333333333,0.75,-0.4313801025559226,0.09999786705751797,1213.0,13,25.270833333333332,2016
2016_13_LA_NE,NE,73,0.0,0.6301369863013698,0.09999786705751797,-0.4313801025559226,2152.0,13,29.47945205479452,2016
2016_13_MIA_BAL,BAL,66,0.4393939393939394,0.7424242424242424,0.27890229182963394,-0.2234976336672414,1670.0,12,25.303030303030305,2016
2016_13_MIA_BAL,MIA,59,0.0847457627118644,0.7288135593220338,-0.2234976336672414,0.27890229182963394,1758.0,11,29.796610169491526,2016
2016_13_NYG_PIT,NYG,52,0.7115384615384616,0.75,-0.31009394789776107,0.06524972393719376,1441.0,12,27.71153846153846,2016
2016_13_NYG_PIT,PIT,69,0.028985507246376812,0.5797101449275363,0.06524972393719376,-0.31009394789776107,1964.0,12,28.463768115942027,2016
2016_13_PHI_CIN,CIN,63,0.0,0.49206349206349204,0.18818081955506516,-0.0015448416159192819,1615.0,11,25.634920634920636,2016
2016_13_PHI_CIN,PHI,78,0.0,0.7692307692307693,-0.0015448416159192819,0.18818081955506516,1840.0,11,23.58974358974359,2016
2016_13_SF_CHI,CHI,57,0.03508771929824561,0.3333333333333333,0.06287226343697763,-0.32035621091201755,1771.0,12,31.07017543859649,2016
2016_13_SF_CHI,SF,54,0.6111111111111112,0.3888888888888889,-0.32035621091201755,0.06287226343697763,1615.0,12,29.90740740740741,2016
2016_13_TB_SD,LAC,52,0.0,0.5192307692307693,0.07551483866803457,0.1610657581339989,1615.0,10,31.057692307692307,2016
2016_13_TB_SD,TB,58,0.0,0.5344827586206896,0.1610657581339989,0.07551483866803457,1821.0,9,31.396551724137932,2016
2016_13_WAS_ARI,ARI,70,0.02857142857142857,0.6714285714285714,0.24075673599573894,0.04082232907744459,1946.0,10,27.8,2016
2016_13_WAS_ARI,WAS,56,0.017857142857142856,0.6964285714285714,0.04082232907744459,0.24075673599573894,1523.0,10,27.196428571428573,2016
2016_14_ARI_MIA,ARI,63,0.0,0.5873015873015873,-0.2323237730917817,0.020537083058364648,1666.0,15,26.444444444444443,2016
2016_14_ARI_MIA,MIA,56,0.0,0.44642857142857145,0.020537083058364648,-0.2323237730917817,1695.0,14,30.267857142857142,2016
2016_14_ATL_LA,ATL,57,0.017543859649122806,0.5614035087719298,0.15996091916651115,-0.2716838705462432,1496.0,13,26.24561403508772,2016
2016_14_ATL_LA,LA,67,0.11940298507462686,0.6567164179104478,-0.2716838705462432,0.15996091916651115,1854.0,15,27.671641791044777,2016
2016_14_BAL_NE,BAL,68,0.07352941176470588,0.7941176470588235,0.0641428994643581,0.2723959657021891,1756.0,14,25.823529411764707,2016
2016_14_BAL_NE,NE,63,0.09523809523809523,0.6031746031746031,0.2723959657021891,0.0641428994643581,1657.0,14,26.3015873015873,2016
2016_14_CHI_DET,CHI,50,0.04,0.66,0.08001126757205348,0.0395772667953237,1466.0,8,29.32,2016
2016_14_CHI_DET,DET,64,0.0,0.578125,0.0395772667953237,0.08001126757205348,2002.0,9,31.28125,2016
2016_14_CIN_CLE,CIN,70,0.04285714285714286,0.45714285714285713,0.14474657669908475,-0.06971441274943585,2051.0,10,29.3,2016
2016_14_CIN_CLE,CLE,53,0.018867924528301886,0.5849056603773585,-0.06971441274943585,0.14474657669908475,1340.0,10,25.28301886792453,2016
2016_14_DAL_NYG,DAL,65,0.0,0.6153846153846154,-0.3721166328966889,-0.3056293497347117,1609.0,15,24.753846153846155,2016
2016_14_DAL_NYG,NYG,62,0.6612903225806451,0.5,-0.3056293497347117,-0.3721166328966889,1703.0,15,27.467741935483872,2016
2016_14_DEN_TEN,DEN,64,0.078125,0.859375,-0.13863571166774252,-0.042946722952082156,1563.0,11,24.421875,2016
2016_14_DEN_TEN,TEN,61,0.0,0.36065573770491804,-0.042946722952082156,-0.13863571166774252,1856.0,11,30.42622950819672,2016
2016_14_HOU_IND,HOU,64,0.015625,0.390625,-0.04783317605793845,-0.008452615587404138,2058.0,11,32.15625,2016
2016_14_HOU_IND,IND,60,0.16666666666666666,0.7666666666666667,-0.008452615587404138,-0.04783317605793845,1356.0,11,22.6,2016
2016_14_LV_KC,KC,51,0.0,0.5294117647058824,-0.060302631282876294,-0.24890096097703296,1600.0,12,31.372549019607842,2016
2016_14_LV_KC,LV,73,0.0410958904109589,0.5753424657534246,-0.24890096097703296,-0.060302631282876294,1792.0,13,24.54794520547945,2016
2016_14_MIN_JAX,JAX,65,0.06153846153846154,0.6307692307692307,-0.008808775351924172,-0.003465868899163207,1670.0,11,25.692307692307693,2016
2016_14_MIN_JAX,MIN,61,0.11475409836065574,0.5573770491803278,-0.003465868899163207,-0.008808775351924172,1800.0,11,29.508196721311474,2016
2016_14_NO_TB,NO,58,0.05172413793103448,0.7241379310344828,-0.13025278111096103,-0.025925092025915926,1527.0,10,26.32758620689655,2016
2016_14_NO_TB,TB,61,0.03278688524590164,0.45901639344262296,-0.025925092025915926,-0.13025278111096103,1912.0,10,31.34426229508197,2016
2016_14_NYJ_SF,NYJ,82,0.024390243902439025,0.5,0.023381834973755587,-0.007760056353188791,2433.0,13,29.670731707317074,2016
2016_14_NYJ_SF,SF,55,0.6545454545454545,0.509090909090909,-0.007760056353188791,0.023381834973755587,1380.0,13,25.09090909090909,2016
2016_14_PIT_BUF,BUF,47,0.1276595744680851,0.6170212765957447,0.032231824322120906,0.059794066807384826,1198.0,11,25.48936170212766,2016
2016_14_PIT_BUF,PIT,70,0.08571428571428572,0.44285714285714284,0.059794066807384826,0.032231824322120906,2222.0,11,31.742857142857144,2016
2016_14_SD_CAR,CAR,67,0.13432835820895522,0.43283582089552236,-0.1595610459295386,-0.2103818290636906,1856.0,13,27.70149253731343,2016
2016_14_SD_CAR,LAC,64,0.15625,0.6875,-0.2103818290636906,-0.1595610459295386,1532.0,13,23.9375,2016
2016_14_SEA_GB,GB,53,0.1320754716981132,0.49056603773584906,0.17639855757812647,-0.3637894978467134,1602.0,14,30.22641509433962,2016
2016_14_SEA_GB,SEA,68,0.11764705882352941,0.6176470588235294,-0.3637894978467134,0.17639855757812647,1820.0,13,26.764705882352942,2016
2016_14_WAS_PHI,PHI,76,0.09210526315789473,0.6578947368421053,-0.03746026632872466,0.14981161548267152,2150.0,9,28.289473684210527,2016
2016_14_WAS_PHI,WAS,45,0.044444444444444446,0.5333333333333333,0.14981161548267152,-0.03746026632872466,1319.0,11,29.31111111111111,2016
2016_15_CAR_WAS,CAR,70,0.3142857142857143,0.5428571428571428,0.07345046616061411,-0.2241164892621935,1956.0,14,27.942857142857143,2016
2016_15_CAR_WAS,WAS,60,0.15,0.8,-0.2241164892621935,0.07345046616061411,1396.0,14,23.266666666666666,2016
2016_15_CLE_BUF,BUF,66,0.045454545454545456,0.3939393939393939,0.296220406063715,-0.036470561407717386,2021.0,9,30.62121212121212,2016
2016_15_CLE_BUF,CLE,54,0.16666666666666666,0.6111111111111112,-0.036470561407717386,0.296220406063715,1471.0,10,27.24074074074074,2016
2016_15_DET_NYG,DET,59,0.06779661016949153,0.6779661016949152,-0.1856690995788204,0.03694040722572177,1667.0,11,28.25423728813559,2016
2016_15_DET_NYG,NYG,62,0.41935483870967744,0.4838709677419355,0.03694040722572177,-0.1856690995788204,1722.0,11,27.774193548387096,2016
2016_15_GB_CHI,CHI,63,0.031746031746031744,0.6984126984126984,0.09704484001128172,0.19683465442156733,1563.0,11,24.80952380952381,2016
2016_15_GB_CHI,GB,57,0.0,0.5964912280701754,0.19683465442156733,0.09704484001128172,1907.0,11,33.45614035087719,2016
2016_15_IND_MIN,IND,68,0.014705882352941176,0.4117647058823529,0.19850882860245958,-0.2369287975807309,2181.0,10,32.0735294117647,2016
2016_15_IND_MIN,MIN,56,0.2857142857142857,0.8392857142857143,-0.2369287975807309,0.19850882860245958,1279.0,10,22.839285714285715,2016
2016_15_JAX_HOU,HOU,77,0.06493506493506493,0.6103896103896104,-0.1313250908791766,-0.38712929344044333,2089.0,14,27.12987012987013,2016
2016_15_JAX_HOU,JAX,50,0.0,0.6,-0.38712929344044333,-0.1313250908791766,1259.0,14,25.18,2016
2016_15_LA_SEA,LA,56,0.05357142857142857,0.6964285714285714,-0.4460368455754439,0.16044435533168272,1586.0,9,28.321428571428573,2016
2016_15_LA_SEA,SEA,55,0.0,0.509090909090909,0.16044435533168272,-0.4460368455754439,1875.0,10,34.09090909090909,2016
2016_15_LV_SD,LAC,55,0.0,0.6,-0.04666774211836151,-0.05039926561302145,1567.0,11,28.490909090909092,2016
2016_15_LV_SD,LV,58,0.0,0.5517241379310345,-0.05039926561302145,-0.04666774211836151,1856.0,11,32.0,2016
2016_15_MIA_NYJ,MIA,45,0.0,0.4,0.217080883422489,-0.25608424677253766,2183.0,12,48.51111111111111,2016
2016_15_MIA_NYJ,NYJ,72,0.0,0.6805555555555556,-0.25608424677253766,0.217080883422489,1866.0,13,25.916666666666668,2016
2016_15_NE_DEN,DEN,60,0.43333333333333335,0.7166666666666667,-0.3072877033977318,-0.12923432223226852,1457.0,12,24.283333333333335,2016
2016_15_NE_DEN,NE,71,0.04225352112676056,0.4647887323943662,-0.12923432223226852,-0.3072877033977318,1919.0,13,27.028169014084508,2016
2016_15_NO_ARI,ARI,56,0.05357142857142857,0.7321428571428571,0.2656399907032875,0.21705199451687443,1327.0,10,23.696428571428573,2016
2016_15_NO_ARI,NO,81,0.012345679012345678,0.6296296296296297,0.21705199451687443,0.2656399907032875,2163.0,12,26.703703703703702,2016
2016_15_PHI_BAL,BAL,55,0.07272727272727272,0.5818181818181818,0.010906928110843367,-0.08512076089368897,1322.0,12,24.036363636363635,2016
2016_15_PHI_BAL,PHI,82,0.14634146341463414,0.5365853658536586,-0.08512076089368897,0.010906928110843367,2150.0,12,26.21951219512195,2016
2016_15_PIT_CIN,CIN,56,0.0,0.5,-0.08298933356506241,0.1455666368183225,1598.0,9,28.535714285714285,2016
2016_15_PIT_CIN,PIT,63,0.0,0.5873015873015873,0.1455666368183225,-0.08298933356506241,1881.0,9,29.857142857142858,2016
2016_15_SF_ATL,ATL,65,0.12307692307692308,0.38461538461538464,0.40923553443774424,-0.0435443035385663,2108.0,11,32.43076923076923,2016
2016_15_SF_ATL,SF,55,0.2,0.6363636363636364,-0.0435443035385663,0.40923553443774424,1323.0,11,24.054545454545455,2016
2016_15_TB_DAL,DAL,70,0.04285714285714286,0.5571428571428572,0.09949843200147203,-0.11302733981172389,2042.0,12,29.17142857142857,2016
2016_15_TB_DAL,TB,59,0.1694915254237288,0.6610169491525424,-0.11302733981172389,0.09949843200147203,1359.0,12,23.033898305084747,2016
2016_15_TEN_KC,KC,57,0.03508771929824561,0.5087719298245614,-0.05678679511275492,-0.029481763777237064,1690.0,11,29.649122807017545,2016
2016_15_TEN_KC,TEN,62,0.14516129032258066,0.5483870967741935,-0.029481763777237064,-0.05678679511275492,1731.0,12,27.919354838709676,2016
2016_16_ARI_SEA,ARI,56,0.0,0.5,0.05337415997881715,0.026100145018203378,1500.0,14,26.785714285714285,2016
2016_16_ARI_SEA,SEA,79,0.06329113924050633,0.6582278481012658,0.026100145018203378,0.05337415997881715,1963.0,13,24.848101265822784,2016
2016_16_ATL_CAR,ATL,61,0.13114754098360656,0.6065573770491803,0.26380793215789256,-0.16847506871049991,1912.0,11,31.34426229508197,2016
2016_16_ATL_CAR,CAR,67,0.3582089552238806,0.6716417910447762,-0.16847506871049991,0.26380793215789256,1511.0,12,22.55223880597015,2016
2016_16_BAL_PIT,BAL,73,0.0958904109589041,0.6438356164383562,0.09069779198709228,0.27025706780746706,2027.0,11,27.767123287671232,2016
2016_16_BAL_PIT,PIT,52,0.19230769230769232,0.5961538461538461,0.27025706780746706,0.09069779198709228,1459.0,11,28.057692307692307,2016
2016_16_CIN_HOU,CIN,63,0.0,0.6984126984126984,-0.1532562419357961,-0.18136054186152353,1643.0,12,26.07936507936508,2016
2016_16_CIN_HOU,HOU,57,0.0,0.5789473684210527,-0.18136054186152353,-0.1532562419357961,1767.0,11,31.0,2016
2016_16_DEN_KC,DEN,57,0.12280701754385964,0.7543859649122807,-0.22151145533916713,0.22111439506629588,1211.0,13,21.24561403508772,2016
2016_16_DEN_KC,KC,73,0.0136986301369863,0.5068493150684932,0.22111439506629588,-0.22151145533916713,2210.0,13,30.273972602739725,2016
2016_16_DET_DAL,DAL,52,0.019230769230769232,0.4230769230769231,0.4692282810195915,0.059918867430274456,1705.0,11,32.78846153846154,2016
2016_16_DET_DAL,DET,70,0.7,0.7142857142857143,0.059918867430274456,0.4692282810195915,1753.0,11,25.042857142857144,2016
2016_16_IND_OAK,IND,53,0.1320754716981132,0.5660377358490566,0.06668628030505216,0.2906249644043317,1366.0,11,25.77358490566038,2016
2016_16_IND_OAK,LV,67,0.05970149253731343,0.4925373134328358,0.2906249644043317,0.06668628030505216,2078.0,11,31.01492537313433,2016
2016_16_MIA_BUF,BUF,89,0.011235955056179775,0.4606741573033708,0.24165468741951412,0.24119472175983214,2344.0,14,26.337078651685392,2016
2016_16_MIA_BUF,MIA,66,0.015151515151515152,0.4393939393939394,0.24119472175983214,0.24165468741951412,1933.0,13,29.28787878787879,2016
2016_16_MIN_GB,GB,58,0.017241379310344827,0.7413793103448276,0.1973808635701616,0.05879349380617248,1684.0,13,29.03448275862069,2016
2016_16_MIN_GB,MIN,75,0.14666666666666667,0.72,0.05879349380617248,0.1973808635701616,1754.0,14,23.386666666666667,2016
2016_16_NYG_PHI,NYG,88,0.38636363636363635,0.7159090909090909,-0.055632791005750845,-0.02884106612995733,1976.0,12,22.454545454545453,2016
2016_16_NYG_PHI,PHI,53,0.0,0.4528301886792453,-0.02884106612995733,-0.055632791005750845,1487.0,12,28.056603773584907,2016
2016_16_NYJ_NE,NE,67,0.05970149253731343,0.44776119402985076,0.1610955228064151,-0.2704654375871751,2008.0,13,29.970149253731343,2016
2016_16_NYJ_NE,NYJ,54,0.0,0.46296296296296297,-0.2704654375871751,0.1610955228064151,1405.0,12,26.01851851851852,2016
2016_16_SD_CLE,CLE,66,0.015151515151515152,0.5606060606060606,-0.038510252279632,0.0891505315126664,1766.0,11,26.757575757575758,2016
2016_16_SD_CLE,LAC,63,0.047619047619047616,0.6984126984126984,0.0891505315126664,-0.038510252279632,1579.0,11,25.063492063492063,2016
2016_16_SF_LA,LA,56,0.017857142857142856,0.5,-0.2842866128300039,-0.06455987570445489,1654.0,14,29.535714285714285,2016
2016_16_SF_LA,SF,68,0.5735294117647058,0.6029411764705882,-0.06455987570445489,-0.2842866128300039,1753.0,14,25.779411764705884,2016
2016_16_TB_NO,NO,65,0.0,0.5538461538461539,0.29010280156871887,0.28735392322373154,1821.0,10,28.015384615384615,2016
2016_16_TB_NO,TB,56,0.10714285714285714,0.625,0.28735392322373154,0.29010280156871887,1653.0,9,29.517857142857142,2016
2016_16_TEN_JAX,JAX,67,0.014925373134328358,0.5970149253731343,0.10281420879697381,-0.165003273553386,1867.0,12,27.865671641791046,2016
2016_16_TEN_JAX,TEN,64,0.140625,0.703125,-0.165003273553386,0.10281420879697381,1569.0,13,24.515625,2016
2016_16_WAS_CHI,CHI,67,0.1044776119402985,0.6119402985074627,0.016855602230875812,0.3195520556875527,1570.0,11,23.432835820895523,2016
2016_16_WAS_CHI,WAS,63,0.031746031746031744,0.4603174603174603,0.3195520556875527,0.016855602230875812,1888.0,11,29.96825396825397,2016
2016_17_ARI_LA,ARI,67,0.014925373134328358,0.6417910447761194,-0.016157697864943435,-0.7962444701974245,1607.0,13,23.98507462686567,2016
2016_17_ARI_LA,LA,57,0.0,0.6140350877192983,-0.7962444701974245,-0.016157697864943435,1756.0,14,30.80701754385965,2016
2016_17_BAL_CIN,BAL,69,0.0,0.7681159420289855,-0.09482081876308418,0.1473600707738966,1686.0,11,24.434782608695652,2016
2016_17_BAL_CIN,CIN,64,0.0,0.4375,0.1473600707738966,-0.09482081876308418,1756.0,11,27.4375,2016
2016_17_BUF_NYJ,BUF,62,0.0,0.5483870967741935,-0.4007569070006698,-0.07603510631171034,1617.0,13,26.080645161290324,2016
2016_17_BUF_NYJ,NYJ,60,0.05,0.5166666666666667,-0.07603510631171034,-0.4007569070006698,1776.0,14,29.6,2016
2016_17_CAR_TB,CAR,66,0.10606060606060606,0.5151515151515151,-0.06696768434609145,-0.16249277995299607,1858.0,13,28.151515151515152,2016
2016_17_CAR_TB,TB,62,0.14516129032258066,0.6129032258064516,-0.16249277995299607,-0.06696768434609145,1562.0,12,25.193548387096776,2016
2016_17_CHI_MIN,CHI,59,0.0,0.3728813559322034,-0.22640042233600788,0.2589491964797569,1706.0,10,28.915254237288135,2016
2016_17_CHI_MIN,MIN,59,0.01694915254237288,0.576271186440678,0.2589491964797569,-0.22640042233600788,1741.0,10,29.508474576271187,2016
2016_17_CLE_PIT,CLE,76,0.02631578947368421,0.5657894736842105,0.033193533385307,0.042505538052330864,2232.0,13,29.36842105263158,2016
2016_17_CLE_PIT,PIT,69,0.043478260869565216,0.5942028985507246,0.042505538052330864,0.033193533385307,1855.0,14,26.884057971014492,2016
2016_17_DAL_PHI,DAL,52,0.07692307692307693,0.6153846153846154,-0.2451146358906968,0.0451239726539383,1377.0,12,26.48076923076923,2016
2016_17_DAL_PHI,PHI,75,0.12,0.6,0.0451239726539383,-0.2451146358906968,2083.0,11,27.773333333333333,2016
2016_17_GB_DET,DET,64,0.578125,0.671875,0.176642552912141,0.3284720867415164,1490.0,10,23.28125,2016
2016_17_GB_DET,GB,69,0.0,0.5942028985507246,0.3284720867415164,0.176642552912141,1991.0,11,28.855072463768117,2016
2016_17_HOU_TEN,HOU,72,0.2361111111111111,0.7083333333333334,-0.05152592037174007,-0.062050493655996034,1656.0,11,23.0,2016
2016_17_HOU_TEN,TEN,58,0.034482758620689655,0.5172413793103449,-0.062050493655996034,-0.05152592037174007,1774.0,10,30.586206896551722,2016
2016_17_JAX_IND,IND,64,0.03125,0.65625,0.05253672896519273,0.07892833366039453,1735.0,13,27.109375,2016
2016_17_JAX_IND,JAX,71,0.028169014084507043,0.5774647887323944,0.07892833366039453,0.05253672896519273,1699.0,13,23.929577464788732,2016
2016_17_KC_SD,KC,60,0.0,0.48333333333333334,0.08708055847363567,0.1129986963324067,1804.0,8,30.066666666666666,2016
2016_17_KC_SD,LAC,64,0.0,0.59375,0.1129986963324067,0.08708055847363567,1680.0,8,26.25,2016
2016_17_LV_DEN,DEN,65,0.0,0.4153846153846154,-0.02911155192610972,-0.5393573581899612,2010.0,14,30.923076923076923,2016
2016_17_LV_DEN,LV,51,0.0784313725490196,0.6862745098039216,-0.5393573581899612,-0.02911155192610972,1353.0,13,26.529411764705884,2016
2016_17_NE_MIA,MIA,57,0.017543859649122806,0.5964912280701754,-0.09415368968886643,0.31470983033024874,1580.0,10,27.719298245614034,2016
2016_17_NE_MIA,NE,62,0.0,0.532258064516129,0.31470983033024874,-0.09415368968886643,1843.0,10,29.725806451612904,2016
2016_17_NO_ATL,ATL,58,0.0,0.6379310344827587,0.43302743630794427,0.15709188142551475,1701.0,12,29.32758620689655,2016
2016_17_NO_ATL,NO,76,0.039473684210526314,0.6842105263157895,0.15709188142551475,0.43302743630794427,1719.0,12,22.61842105263158,2016
2016_17_NYG_WAS,NYG,67,0.4925373134328358,0.40298507462686567,-0.01868383059006104,-0.29339765610512936,2049.0,12,30.582089552238806,2016
2016_17_NYG_WAS,WAS,54,0.07407407407407407,0.7222222222222222,-0.29339765610512936,-0.01868383059006104,1344.0,13,24.88888888888889,2016
2016_17_SEA_SF,SEA,63,0.015873015873015872,0.6349206349206349,0.07962696840819812,-0.10679271417070017,1676.0,12,26.603174603174605,2016
2016_17_SEA_SF,SF,57,0.631578947368421,0.47368421052631576,-0.10679271417070017,0.07962696840819812,1758.0,12,30.842105263157894,2016
2017_01_ARI_DET,ARI,68,0.08823529411764706,0.7352941176470589,-0.28053885132231726,-0.03589460057953431,1508.0,12,22.176470588235293,2017
2017_01_ARI_DET,DET,70,0.4714285714285714,0.6142857142857143,-0.03589460057953431,-0.28053885132231726,1880.0,13,26.857142857142858,2017
2017_01_ATL_CHI,ATL,53,0.09433962264150944,0.6037735849056604,0.20016578554611314,0.024835295621616158,1764.0,10,33.283018867924525,2017
2017_01_ATL_CHI,CHI,63,0.047619047619047616,0.6984126984126984,0.024835295621616158,0.20016578554611314,1708.0,9,27.11111111111111,2017
2017_01_BAL_CIN,BAL,60,0.0,0.3,-0.08775959143474897,-0.5109447223589373,1962.0,12,32.7,2017
2017_01_BAL_CIN,CIN,58,0.0,0.6206896551724138,-0.5109447223589373,-0.08775959143474897,1424.0,12,24.551724137931036,2017
2017_01_CAR_SF,CAR,59,0.0,0.4067796610169492,-0.07812841370418434,-0.45075061912269104,1955.0,11,33.13559322033898,2017
2017_01_CAR_SF,SF,54,0.037037037037037035,0.7222222222222222,-0.45075061912269104,-0.07812841370418434,1464.0,10,27.11111111111111,2017
2017_01_IND_LA,IND,48,0.0,0.5208333333333334,-0.6180661786702636,0.1224714529389311,1394.0,15,29.041666666666668,2017
2017_01_IND_LA,LA,60,0.016666666666666666,0.5166666666666667,0.1224714529389311,-0.6180661786702636,1962.0,12,32.7,2017
2017_01_JAX_HOU,HOU,69,0.36231884057971014,0.6666666666666666,-0.5501974856123771,0.023695727681319435,1677.0,12,24.304347826086957,2017
2017_01_JAX_HOU,JAX,58,0.0,0.3620689655172414,0.023695727681319435,-0.5501974856123771,1714.0,11,29.551724137931036,2017
2017_01_KC_NE,KC,62,0.03225806451612903,0.6129032258064516,0.33954222707720905,-0.04239436069718513,1714.0,14,27.64516129032258,2017
2017_01_KC_NE,NE,73,0.1232876712328767,0.5342465753424658,-0.04239436069718513,0.33954222707720905,1694.0,14,23.205479452054796,2017
2017_01_LAC_DEN,DEN,67,0.0,0.47761194029850745,-0.016943164006063872,-0.08675389548765766,1958.0,12,29.223880597014926,2017
2017_01_LAC_DEN,LAC,56,0.125,0.6071428571428571,-0.08675389548765766,-0.016943164006063872,1477.0,11,26.375,2017
2017_01_LV_TEN,LV,62,0.016129032258064516,0.5483870967741935,0.1397853657131402,0.07396800401154484,1837.0,10,29.629032258064516,2017
2017_01_LV_TEN,TEN,63,0.06349206349206349,0.6666666666666666,0.07396800401154484,0.1397853657131402,1652.0,9,26.22222222222222,2017
2017_01_NO_MIN,MIN,61,0.03278688524590164,0.5409836065573771,0.39301833065994096,0.10317522795757622,1819.0,9,29.81967213114754,2017
2017_01_NO_MIN,NO,59,0.06779661016949153,0.6440677966101694,0.10317522795757622,0.39301833065994096,1669.0,9,28.28813559322034,2017
2017_01_NYG_DAL,DAL,70,0.1,0.5571428571428572,0.14599357696115398,-0.09983280386964863,2005.0,9,28.642857142857142,2017
2017_01_NYG_DAL,NYG,52,0.07692307692307693,0.7884615384615384,-0.09983280386964863,0.14599357696115398,1473.0,10,28.326923076923077,2017
2017_01_NYJ_BUF,BUF,68,0.014705882352941176,0.4264705882352941,0.22825353607248805,-0.22675562143462233,1870.0,12,27.5,2017
2017_01_NYJ_BUF,NYJ,55,0.0,0.7454545454545455,-0.22675562143462233,0.22825353607248805,1491.0,12,27.10909090909091,2017
2017_01_PHI_WAS,PHI,63,0.031746031746031744,0.6349206349206349,-0.05663198471096529,-0.2561029043943818,1967.0,12,31.22222222222222,2017
2017_01_PHI_WAS,WAS,61,0.06557377049180328,0.7213114754098361,-0.2561029043943818,-0.05663198471096529,1474.0,10,24.16393442622951,2017
2017_01_PIT_CLE,CLE,63,0.23809523809523808,0.5873015873015873,-0.16788973317452177,0.0017311867625926034,1775.0,11,28.174603174603174,2017
2017_01_PIT_CLE,PIT,51,0.058823529411764705,0.7254901960784313,0.0017311867625926034,-0.16788973317452177,1633.0,10,32.01960784313726,2017
2017_01_SEA_GB,GB,70,0.1,0.6428571428571429,0.15840118333178296,-0.28646743204773545,2258.0,11,32.25714285714286,2017
2017_01_SEA_GB,SEA,48,0.10416666666666667,0.625,-0.28646743204773545,0.15840118333178296,1165.0,10,24.270833333333332,2017
2017_02_ARI_IND,ARI,64,0.0,0.625,-0.047197521466300164,-0.09664761656353839,1644.0,12,25.6875,2017
2017_02_ARI_IND,IND,70,0.014285714285714285,0.5857142857142857,-0.09664761656353839,-0.047197521466300164,1886.0,12,26.942857142857143,2017
2017_02_BUF_CAR,BUF,51,0.0784313725490196,0.5490196078431373,-0.2606915971070558,-0.10466789885876522,1184.0,10,23.215686274509803,2017
2017_02_BUF_CAR,CAR,65,0.03076923076923077,0.5846153846153846,-0.10466789885876522,-0.2606915971070558,2249.0,10,34.6,2017
2017_02_CHI_TB,CHI,62,0.03225806451612903,0.7419354838709677,-0.2279908140724568,0.020099615797699928,1536.0,9,24.774193548387096,2017
2017_02_CHI_TB,TB,65,0.07692307692307693,0.5076923076923077,0.020099615797699928,-0.2279908140724568,1904.0,10,29.29230769230769,2017
2017_02_CLE_BAL,BAL,67,0.0,0.5373134328358209,0.0058917603743841845,-0.20320558912783093,1897.0,13,28.313432835820894,2017
