gid,season,week,gameday,game_type,team,opp,pts,pts_allowed,is_home,plays,pr_all,proe,proe_fastr,expl_off,expl20_off,expl_off_n,epa_off,succ_off,spp_neut,spp_neut_n,spp_neut_run,spp_neut_run_n,plays_neut,pr_neut,nh_neut,proe_neut,pr_wp,def_plays,expl_def,expl20_def,epa_def,succ_def,pts_off,drives,ppd
2023_10_IND_NE,2023,10,2023-11-12,REG,IND,NE,10.0,6.0,0,53,0.5283018867924528,-4.053980718346037,-6.888488750412779,0.07547169811320754,0.05660377358490566,4,-0.017891335278321232,0.4339622641509434,31.821428571428573,28,37.46666666666667,15,35.0,0.5142857142857142,0.2571428571428571,-3.04333897906743,0.5609756097560976,68,0.058823529411764705,0.029411764705882353,0.0007948684934435222,0.5294117647058824,10.0,10,1.0
2023_10_IND_NE,2023,10,2023-11-12,REG,NE,IND,6.0,10.0,1,68,0.47058823529411764,-11.280357004036611,-14.589778333902359,0.058823529411764705,0.029411764705882353,4,0.0007948684934435222,0.5294117647058824,35.270270270270274,37,36.15384615384615,26,44.0,0.36363636363636365,0.06818181818181818,-14.813306971562797,0.3829787234042553,53,0.07547169811320754,0.05660377358490566,-0.017891335278321232,0.4339622641509434,6.0,10,0.6
2023_10_NO_MIN,2023,10,2023-11-12,REG,NO,MIN,19.0,27.0,0,63,0.7301587301587301,6.319476430483819,5.089124915052633,0.06349206349206349,0.047619047619047616,4,-0.04904561506305364,0.36507936507936506,28.933333333333334,15,35.857142857142854,7,19.0,0.5789473684210527,0.05263157894736842,5.005079257055085,0.5789473684210527,68,0.1323529411764706,0.07352941176470588,0.09982912348415834,0.4411764705882353,19.0,13,1.4615384615384615
2023_10_NO_MIN,2023,10,2023-11-12,REG,MIN,NO,27.0,19.0,1,68,0.5147058823529411,3.965711400669712,2.4105925825150574,0.1323529411764706,0.07352941176470588,9,0.09982912348415834,0.4411764705882353,35.56,25,38.81818181818182,11,30.0,0.5666666666666667,0.13333333333333333,3.5507653550571443,0.56,63,0.06349206349206349,0.047619047619047616,-0.04904561506305364,0.36507936507936506,27.0,12,2.25
2023_10_NYG_DAL,2023,10,2023-11-12,REG,NYG,DAL,17.0,49.0,0,54,0.5925925925925926,-11.168694018577382,-1.0924891189292625,0.1111111111111111,0.037037037037037035,6,-0.25041148977120076,0.3148148148148148,31.545454545454547,11,39.42857142857143,7,15.0,0.4666666666666667,0.0,-11.44102768889504,0.4666666666666667,76,0.21052631578947367,0.13157894736842105,0.30986557386284785,0.5263157894736842,17.0,13,1.3076923076923077
2023_10_NYG_DAL,2023,10,2023-11-12,REG,DAL,NYG,49.0,17.0,1,76,0.5789473684210527,13.31714567497559,9.574538312460247,0.21052631578947367,0.13157894736842105,16,0.30986557386284785,0.5263157894736842,32.541666666666664,24,37.083333333333336,12,29.0,0.5172413793103449,0.034482758620689655,2.699455078037158,0.5384615384615384,54,0.1111111111111111,0.037037037037037035,-0.25041148977120076,0.3148148148148148,49.0,13,3.769230769230769
2023_10_NYJ_LV,2023,10,2023-11-12,REG,NYJ,LV,12.0,16.0,0,63,0.6666666666666666,-2.0474050375134816,2.0907297493919494,0.12698412698412698,0.09523809523809523,8,-0.13154244095137763,0.3968253968253968,33.892857142857146,28,40.46666666666667,15,36.0,0.5,0.0,-12.967353465265557,0.5121951219512195,62,0.06451612903225806,0.03225806451612903,-0.1845924398452985,0.43548387096774194,12.0,11,1.0909090909090908
2023_10_NYJ_LV,2023,10,2023-11-12,REG,LV,NYJ,16.0,12.0,1,62,0.4838709677419355,-7.947899772833624,-15.362758826344244,0.06451612903225806,0.03225806451612903,4,-0.1845924398452985,0.43548387096774194,33.86666666666667,30,35.76470588235294,17,40.0,0.525,0.175,-7.580308747306465,0.5531914893617021,63,0.12698412698412698,0.09523809523809523,-0.13154244095137763,0.3968253968253968,16.0,11,1.4545454545454546
2023_10_SF_JAX,2023,10,2023-11-12,REG,SF,JAX,34.0,3.0,0,57,0.5263157894736842,2.785923467797919,-2.3144728912596118,0.21052631578947367,0.14035087719298245,12,0.32201751455031025,0.49122807017543857,33.285714285714285,14,38.0,5,17.0,0.6470588235294118,0.0,12.912398387924817,0.6666666666666666,54,0.05555555555555555,0.037037037037037035,-0.4714810743005806,0.2777777777777778,34.0,11,3.090909090909091
2023_10_SF_JAX,2023,10,2023-11-12,REG,JAX,SF,3.0,34.0,1,54,0.6851851851851852,6.569354390957401,7.991429501109653,0.05555555555555555,0.037037037037037035,3,-0.4714810743005806,0.2777777777777778,30.666666666666668,3,,0,6.0,0.8333333333333334,0.0,24.0430100921678,0.5862068965517241,57,0.21052631578947367,0.14035087719298245,0.32201751455031025,0.49122807017543857,3.0,10,0.3
2023_10_TEN_TB,2023,10,2023-11-12,REG,TEN,TB,6.0,20.0,0,59,0.7288135593220338,-2.261798845099407,0.36156066393448133,0.05084745762711865,0.03389830508474576,3,-0.2696010521121985,0.3389830508474576,34.8,25,41.09090909090909,11,32.0,0.625,0.03125,-4.954762514702542,0.6060606060606061,60,0.1,0.08333333333333333,0.05325110234052687,0.35,6.0,11,0.5454545454545454
2023_10_TEN_TB,2023,10,2023-11-12,REG,TB,TEN,20.0,6.0,1,60,0.5333333333333333,5.636701910860745,-0.9777032149334749,0.1,0.08333333333333333,6,0.05325110234052687,0.35,34.470588235294116,34,37.857142857142854,14,41.0,0.6341463414634146,0.04878048780487805,13.093728814211465,0.6285714285714286,59,0.05084745762711865,0.03389830508474576,-0.2696010521121985,0.3389830508474576,20.0,11,1.8181818181818181
2023_10_WAS_SEA,2023,10,2023-11-12,REG,WAS,SEA,26.0,29.0,0,61,0.7704918032786885,5.35115376075214,11.206196199675075,0.09836065573770492,0.04918032786885246,6,0.1091561289818323,0.4098360655737705,32.84375,32,40.625,8,40.0,0.775,0.0,12.9047072589647,0.7906976744186046,73,0.1232876712328767,0.0547945205479452,0.09782280678047373,0.4657534246575342,26.0,11,2.3636363636363638
2023_10_WAS_SEA,2023,10,2023-11-12,REG,SEA,WAS,29.0,26.0,1,73,0.6438356164383562,12.757974011057383,0.555222410045258,0.1232876712328767,0.0547945205479452,9,0.09782280678047373,0.4657534246575342,27.97142857142857,35,34.93333333333333,15,45.0,0.6222222222222222,0.2,10.853954035957738,0.6346153846153846,61,0.09836065573770492,0.04918032786885246,0.1091561289818323,0.4098360655737705,29.0,12,2.4166666666666665
2023_10_DEN_BUF,2023,10,2023-11-13,REG,DEN,BUF,24.0,22.0,0,69,0.4782608695652174,-14.967438192155607,-13.14745825879714,0.057971014492753624,0.014492753623188406,4,-0.0028946404316210787,0.391304347826087,36.5625,32,37.1578947368421,19,43.0,0.4418604651162791,0.13953488372093023,-16.937499083682884,0.44,53,0.16981132075471697,0.09433962264150944,-0.06321615949937336,0.5094339622641509,24.0,12,2.0
2023_10_DEN_BUF,2023,10,2023-11-13,REG,BUF,DEN,22.0,24.0,1,53,0.5094339622641509,-3.04095934783512,-8.953314475142038,0.16981132075471697,0.09433962264150944,9,-0.06321615949937336,0.5094339622641509,29.08,25,35.166666666666664,12,32.0,0.5625,0.375,3.980281923603089,0.5365853658536586,69,0.057971014492753624,0.014492753623188406,-0.0028946404316210787,0.391304347826087,22.0,11,2.0
2023_11_CIN_BAL,2023,11,2023-11-16,REG,CIN,BAL,20.0,34.0,0,59,0.6101694915254238,-7.355966890369371,0.627823275024608,0.1016949152542373,0.01694915254237288,6,0.05278226851470349,0.4745762711864407,31.272727272727273,22,42.0,7,28.0,0.7142857142857143,0.0,12.908026087763172,0.6857142857142857,60,0.11666666666666667,0.11666666666666667,0.17070736318432225,0.48333333333333334,20.0,11,1.8181818181818181
2023_11_CIN_BAL,2023,11,2023-11-16,REG,BAL,CIN,34.0,20.0,1,60,0.48333333333333334,0.8190202903965952,-1.3628581538796425,0.11666666666666667,0.11666666666666667,7,0.17070736318432225,0.48333333333333334,35.37931034482759,29,39.53333333333333,15,35.0,0.5142857142857142,0.08571428571428572,0.792895905171712,0.625,59,0.1016949152542373,0.01694915254237288,0.05278226851470349,0.4745762711864407,34.0,11,3.090909090909091
2023_11_ARI_HOU,2023,11,2023-11-19,REG,ARI,HOU,16.0,21.0,0,59,0.559322033898305,-15.12914268865459,-5.717115309731714,0.11864406779661017,0.05084745762711865,7,-0.0569310708240043,0.423728813559322,33.8421052631579,19,34.0,12,25.0,0.52,0.16,-9.312637976562835,0.5185185185185185,66,0.15151515151515152,0.10606060606060606,-0.05287954821213904,0.45454545454545453,16.0,10,1.6
2023_11_ARI_HOU,2023,11,2023-11-19,REG,HOU,ARI,21.0,16.0,1,66,0.6363636363636364,16.957478834730473,2.0741074148452645,0.15151515151515152,0.10606060606060606,10,-0.05287954821213904,0.45454545454545453,29.705882352941178,34,33.76923076923077,13,40.0,0.6,0.125,11.150429333615664,0.6,59,0.11864406779661017,0.05084745762711865,-0.0569310708240043,0.423728813559322,21.0,11,1.9090909090909092
2023_11_CHI_DET,2023,11,2023-11-19,REG,CHI,DET,26.0,31.0,0,70,0.35714285714285715,-17.22533622765214,-12.898101253168923,0.11428571428571428,0.04285714285714286,8,0.018868297576275297,0.4714285714285714,37.26190476190476,42,41.083333333333336,24,51.0,0.4117647058823529,0.0392156862745098,-17.515472969716054,0.4166666666666667,59,0.0847457627118644,0.03389830508474576,0.07415806177201666,0.559322033898305,26.0,11,2.3636363636363638
2023_11_CHI_DET,2023,11,2023-11-19,REG,DET,CHI,31.0,26.0,1,59,0.6440677966101694,4.493053612077282,-10.45927821562208,0.0847457627118644,0.03389830508474576,5,0.07415806177201666,0.559322033898305,30.565217391304348,23,34.642857142857146,14,28.0,0.4642857142857143,0.0,-5.115444917760837,0.5789473684210527,70,0.11428571428571428,0.04285714285714286,0.018868297576275297,0.4714285714285714,29.0,10,2.9
2023_11_DAL_CAR,2023,11,2023-11-19,REG,DAL,CAR,33.0,10.0,0,65,0.6307692307692307,6.2612488693894575,3.9081716193602634,0.09230769230769231,0.06153846153846154,6,0.18181384805329623,0.4461538461538462,28.083333333333332,24,36.125,8,29.0,0.6896551724137931,0.034482758620689655,8.614870130033724,0.7105263157894737,58,0.08620689655172414,0.017241379310344827,-0.2955619702480339,0.3620689655172414,27.0,9,3.0
2023_11_DAL_CAR,2023,11,2023-11-19,REG,CAR,DAL,10.0,33.0,1,58,0.6206896551724138,-1.0546487551933519,-2.5410686330548646,0.08620689655172414,0.017241379310344827,5,-0.2955619702480339,0.3620689655172414,28.846153846153847,13,34.857142857142854,7,15.0,0.5333333333333333,0.4,2.3127012954156947,0.48148148148148145,65,0.09230769230769231,0.06153846153846154,0.18181384805329623,0.4461538461538462,10.0,10,1.0
2023_11_LAC_GB,2023,11,2023-11-19,REG,LAC,GB,20.0,23.0,0,61,0.6229508196721312,-0.42322219287221363,4.846622196377301,0.13114754098360656,0.08196721311475409,8,0.06530829421961061,0.4098360655737705,33.1,30,34.9375,16,36.0,0.5555555555555556,0.25,-3.131774421129669,0.5555555555555556,70,0.11428571428571428,0.1,0.08529282894908743,0.44285714285714284,20.0,11,1.8181818181818181
2023_11_LAC_GB,2023,11,2023-11-19,REG,GB,LAC,23.0,20.0,1,70,0.6142857142857143,4.728467448776865,2.0285526663064957,0.11428571428571428,0.1,8,0.08529282894908743,0.44285714285714284,32.65853658536585,41,38.25,16,48.0,0.6041666666666666,0.041666666666666664,5.213128076883433,0.6181818181818182,61,0.13114754098360656,0.08196721311475409,0.06530829421961061,0.4098360655737705,23.0,11,2.090909090909091
2023_11_LV_MIA,2023,11,2023-11-19,REG,LV,MIA,13.0,20.0,0,59,0.7288135593220338,-1.6428006913403184,2.754724909693508,0.06779661016949153,0.06779661016949153,4,-0.2539218316161956,0.3559322033898305,41.0625,16,40.142857142857146,7,26.0,0.6153846153846154,0.0,0.9282321290298304,0.6,67,0.1044776119402985,0.07462686567164178,-0.10383089418579987,0.373134328358209,13.0,13,1.0
2023_11_LV_MIA,2023,11,2023-11-19,REG,MIA,LV,20.0,13.0,1,67,0.5970149253731343,16.587439338667636,6.019310630969147,0.1044776119402985,0.07462686567164178,7,-0.10383089418579987,0.373134328358209,34.36363636363637,44,35.55555555555556,18,53.0,0.6226415094339622,0.018867924528301886,17.396398676170673,0.6181818181818182,59,0.06779661016949153,0.06779661016949153,-0.2539218316161956,0.3559322033898305,20.0,14,1.4285714285714286
2023_11_MIN_DEN,2023,11,2023-11-19,REG,MIN,DEN,20.0,21.0,0,70,0.4857142857142857,-6.964664936560874,-3.2696904880659923,0.1,0.05714285714285714,7,-0.020245780253000063,0.4857142857142857,36.78947368421053,38,36.541666666666664,24,46.0,0.41304347826086957,0.06521739130434782,-11.636633585590928,0.42857142857142855,52,0.038461538461538464,0.019230769230769232,-0.04192191331935346,0.40384615384615385,20.0,10,2.0
2023_11_MIN_DEN,2023,11,2023-11-19,REG,DEN,MIN,21.0,20.0,1,52,0.7115384615384616,7.930738887373729,0.3842553087309295,0.038461538461538464,0.019230769230769232,2,-0.04192191331935346,0.40384615384615385,38.04545454545455,22,39.0,9,29.0,0.6551724137931034,0.13793103448275862,7.9297267617891976,0.7142857142857143,70,0.1,0.05714285714285714,-0.020245780253000063,0.4857142857142857,21.0,11,1.9090909090909092
2023_11_NYG_WAS,2023,11,2023-11-19,REG,NYG,WAS,31.0,19.0,0,54,0.6481481481481481,7.051916179471545,7.183796112184171,0.14814814814814814,0.14814814814814814,8,-0.022890550747692525,0.35185185185185186,29.103448275862068,29,36.25,8,38.0,0.7631578947368421,0.34210526315789475,12.186628085044774,0.7804878048780488,77,0.1038961038961039,0.05194805194805195,-0.17081263140632713,0.45454545454545453,25.0,12,2.0833333333333335
2023_11_NYG_WAS,2023,11,2023-11-19,REG,WAS,NYG,19.0,31.0,1,77,0.6363636363636364,-0.9263373961464679,-2.3208930894926,0.1038961038961039,0.05194805194805195,8,-0.17081263140632713,0.45454545454545453,35.13333333333333,30,39.3125,16,37.0,0.5135135135135135,0.08108108108108109,-1.0013455738827297,0.5192307692307693,54,0.14814814814814814,0.14814814814814814,-0.022890550747692525,0.35185185185185186,19.0,13,1.4615384615384615
2023_11_NYJ_BUF,2023,11,2023-11-19,REG,NYJ,BUF,6.0,32.0,0,55,0.6727272727272727,-5.5672086734633455,-1.7309955976627491,0.05454545454545454,0.0,3,-0.37760150382448493,0.2545454545454545,33.0,7,34.333333333333336,3,9.0,0.5555555555555556,0.0,-8.42488613293708,0.5555555555555556,69,0.08695652173913043,0.043478260869565216,0.09407515487065332,0.36231884057971014,6.0,10,0.6
2023_11_NYJ_BUF,2023,11,2023-11-19,REG,BUF,NYJ,32.0,6.0,1,69,0.4782608695652174,0.5503659390956155,-8.091080566679222,0.08695652173913043,0.043478260869565216,6,0.09407515487065332,0.36231884057971014,29.05263157894737,19,36.125,8,24.0,0.6666666666666666,0.08333333333333333,11.516424319903718,0.6666666666666666,55,0.05454545454545454,0.0,-0.37760150382448493,0.2545454545454545,32.0,12,2.6666666666666665
2023_11_PIT_CLE,2023,11,2023-11-19,REG,PIT,CLE,10.0,13.0,0,56,0.5535714285714286,-9.361051497277147,-5.83081128341811,0.08928571428571429,0.03571428571428571,5,-0.10724966047796856,0.35714285714285715,32.03703703703704,27,36.6875,16,34.0,0.5294117647058824,0.08823529411764706,-7.55970926793753,0.5294117647058824,71,0.028169014084507043,0.0,-0.13850446899076643,0.36619718309859156,10.0,13,0.7692307692307693
2023_11_PIT_CLE,2023,11,2023-11-19,REG,CLE,PIT,13.0,10.0,1,71,0.5915492957746479,3.994118232174362,-7.912974164519511,0.028169014084507043,0.0,2,-0.13850446899076643,0.36619718309859156,32.02564102564103,39,39.095238095238095,21,48.0,0.5,0.0,-3.7649540196015034,0.5106382978723404,56,0.08928571428571429,0.03571428571428571,-0.10724966047796856,0.35714285714285715,13.0,12,1.0833333333333333
2023_11_SEA_LA,2023,11,2023-11-19,REG,SEA,LA,16.0,17.0,0,61,0.6721311475409836,10.881267429465451,5.477360184075402,0.06557377049180328,0.04918032786885246,4,-0.0083642200624476,0.36065573770491804,33.54545454545455,33,39.25,12,38.0,0.631578947368421,0.05263157894736842,7.327569779158559,0.631578947368421,58,0.05172413793103448,0.034482758620689655,-0.16330574085450691,0.39655172413793105,16.0,11,1.4545454545454546
2023_11_SEA_LA,2023,11,2023-11-19,REG,LA,SEA,17.0,16.0,1,58,0.5517241379310345,-5.814917047925535,-8.311897259334039,0.05172413793103448,0.034482758620689655,3,-0.16330574085450691,0.39655172413793105,35.25,8,32.2,5,12.0,0.5,0.16666666666666666,-5.879662311182639,0.6363636363636364,61,0.06557377049180328,0.04918032786885246,-0.0083642200624476,0.36065573770491804,17.0,11,1.5454545454545454
2023_11_TB_SF,2023,11,2023-11-19,REG,TB,SF,14.0,27.0,0,66,0.7424242424242424,5.199532988410043,8.598665531837579,0.045454545454545456,0.030303030303030304,3,-0.11537704090358492,0.4696969696969697,31.5,12,35.142857142857146,7,17.0,0.5882352941176471,0.0,4.152500801133405,0.5555555555555556,57,0.15789473684210525,0.08771929824561403,0.21202445266687114,0.5263157894736842,14.0,10,1.4
2023_11_TB_SF,2023,11,2023-11-19,REG,SF,TB,27.0,14.0,1,57,0.5087719298245614,5.693632072223163,0.13264013748419912,0.15789473684210525,0.08771929824561403,9,0.21202445266687114,0.5263157894736842,37.26086956521739,23,39.833333333333336,12,28.0,0.5714285714285714,0.0,6.150713904371819,0.6363636363636364,66,0.045454545454545456,0.030303030303030304,-0.11537704090358492,0.4696969696969697,27.0,10,2.7
2023_11_TEN_JAX,2023,11,2023-11-19,REG,TEN,JAX,14.0,34.0,0,36,0.5277777777777778,-14.331732250689564,-12.14373836086856,0.1111111111111111,0.08333333333333333,4,0.03798047847683645,0.4166666666666667,36.875,16,42.55555555555556,9,20.0,0.45,0.0,-16.87568042820316,0.45,69,0.10144927536231885,0.07246376811594203,0.19394928561973585,0.4057971014492754,14.0,9,1.5555555555555556
2023_11_TEN_JAX,2023,11,2023-11-19,REG,JAX,TEN,34.0,14.0,1,69,0.4782608695652174,1.4761953831252455,-4.32008483811565,0.10144927536231885,0.07246376811594203,7,0.19394928561973585,0.4057971014492754,37.285714285714285,21,40.5,12,24.0,0.4583333333333333,0.041666666666666664,-1.8390713369662877,0.5555555555555556,36,0.1111111111111111,0.08333333333333333,0.03798047847683645,0.4166666666666667,34.0,9,3.7777777777777777
2023_11_PHI_KC,2023,11,2023-11-20,REG,PHI,KC,21.0,17.0,0,51,0.5294117647058824,-7.742501431272701,-3.1152803669957554,0.13725490196078433,0.0784313725490196,7,-0.01973372377117402,0.39215686274509803,39.625,16,41.4,10,20.0,0.45,0.05,-10.371771661403692,0.5384615384615384,73,0.0821917808219178,0.0136986301369863,-0.13191461093781184,0.3424657534246575,21.0,12,1.75
2023_11_PHI_KC,2023,11,2023-11-20,REG,KC,PHI,17.0,21.0,1,73,0.589041095890411,1.2706245536775411,-0.4568531496884072,0.0821917808219178,0.0136986301369863,6,-0.13191461093781184,0.3424657534246575,34.774193548387096,31,36.833333333333336,18,37.0,0.43243243243243246,0.0,-9.01379567423439,0.46511627906976744,51,0.13725490196078433,0.0784313725490196,-0.01973372377117402,0.39215686274509803,17.0,12,1.4166666666666667
2023_12_GB_DET,2023,12,2023-11-23,REG,GB,DET,29.0,22.0,0,54,0.6111111111111112,10.417844220676463,12.423783660216152,0.09259259259259259,0.05555555555555555,5,0.14551286089665807,0.46296296296296297,36.61538461538461,13,40.166666666666664,6,15.0,0.6,0.0,6.962941852742319,0.6,79,0.11392405063291139,0.10126582278481013,-0.13903085603853804,0.4177215189873418,23.0,11,2.090909090909091
2023_12_GB_DET,2023,12,2023-11-23,REG,DET,GB,22.0,29.0,1,79,0.6075949367088608,-5.486078467805481,-8.142927078864513,0.11392405063291139,0.10126582278481013,9,-0.13903085603853804,0.4177215189873418,37.285714285714285,7,38.2,5,9.0,0.4444444444444444,0.1111111111111111,-4.815732398335727,0.5384615384615384,54,0.09259259259259259,0.05555555555555555,0.14551286089665807,0.46296296296296297,22.0,11,2.0
2023_12_SF_SEA,2023,12,2023-11-23,REG,SF,SEA,31.0,13.0,0,63,0.5079365079365079,-1.4036292387816995,-2.3984192737511227,0.15873015873015872,0.09523809523809523,10,0.10954378314662998,0.47619047619047616,35.18181818181818,22,39.1,10,25.0,0.52,0.0,-3.4466489842945727,0.52,54,0.09259259259259259,0.037037037037037035,-0.264911920756285,0.4444444444444444,31.0,12,2.5833333333333335
2023_12_SF_SEA,2023,12,2023-11-23,REG,SEA,SF,13.0,31.0,1,54,0.6111111111111112,-1.9589471299897394,-1.5470869563244007,0.09259259259259259,0.037037037037037035,5,-0.264911920756285,0.4444444444444444,28.0,4,35.0,2,6.0,0.6666666666666666,0.0,10.609877519122113,0.6,63,0.15873015873015872,0.09523809523809523,0.10954378314662998,0.47619047619047616,7.0,10,0.7
2023_12_WAS_DAL,2023,12,2023-11-23,REG,WAS,DAL,10.0,45.0,0,75,0.64,-3.834272073762211,3.185542364915212,0.09333333333333334,0.04,7,-0.22685714284017877,0.4666666666666667,32.21052631578947,19,39.142857142857146,7,22.0,0.6818181818181818,0.0,8.155320491318612,0.6666666666666666,51,0.17647058823529413,0.13725490196078433,0.4576479048020379,0.5294117647058824,10.0,11,0.9090909090909091
2023_12_WAS_DAL,2023,12,2023-11-23,REG,DAL,WAS,45.0,10.0,1,51,0.6470588235294118,19.404950456247978,6.003306716680527,0.17647058823529413,0.13725490196078433,9,0.4576479048020379,0.5294117647058824,30.61111111111111,18,35.285714285714285,7,21.0,0.6666666666666666,0.0,19.61248634483738,0.7083333333333334,75,0.09333333333333334,0.04,-0.22685714284017877,0.4666666666666667,39.0,9,4.333333333333333
2023_12_MIA_NYJ,2023,12,2023-11-24,REG,MIA,NYJ,34.0,13.0,0,67,0.4626865671641791,-4.9222533467554435,-10.040593736652118,0.1044776119402985,0.05970149253731343,7,0.041621721121713535,0.44776119402985076,35.12,25,39.714285714285715,14,28.0,0.5,0.0,-7.133890191531577,0.5882352941176471,55,0.01818181818181818,0.0,-0.3845972326044417,0.34545454545454546,28.0,11,2.5454545454545454
2023_12_MIA_NYJ,2023,12,2023-11-24,REG,NYJ,MIA,13.0,34.0,1,55,0.8181818181818182,9.534344464917124,6.704625378955495,0.01818181818181818,0.0,1,-0.3845972326044417,0.34545454545454546,33.0,8,41.8,5,11.0,0.5454545454545454,0.0,-5.403734292681693,0.631578947368421,67,0.1044776119402985,0.05970149253731343,0.041621721121713535,0.44776119402985076,7.0,10,0.7
2023_12_BAL_LAC,2023,12,2023-11-26,REG,BAL,LAC,20.0,10.0,0,67,0.5074626865671642,1.8405463674270153,-2.018651799924338,0.07462686567164178,0.04477611940298507,5,0.0266497987897133,0.4925373134328358,33.96969696969697,33,38.89473684210526,19,38.0,0.4473684210526316,0.13157894736842105,-5.150670813229398,0.5348837209302325,66,0.045454545454545456,0.045454545454545456,-0.30167102230636483,0.36363636363636365,20.0,11,1.8181818181818181
2023_12_BAL_LAC,2023,12,2023-11-26,REG,LAC,BAL,10.0,20.0,1,66,0.7121212121212122,4.4695063057105955,7.243330279986064,0.045454545454545456,0.045454545454545456,3,-0.30167102230636483,0.36363636363636365,33.5,18,33.75,12,22.0,0.45454545454545453,0.0,-10.005287456636815,0.6410256410256411,67,0.07462686567164178,0.04477611940298507,0.0266497987897133,0.4925373134328358,10.0,11,0.9090909090909091
2023_12_BUF_PHI,2023,12,2023-11-26,REG,BUF,PHI,34.0,37.0,0,91,0.5714285714285714,-6.317610209349058,-1.829866933953631,0.13186813186813187,0.054945054945054944,12,0.16537280363350393,0.45054945054945056,31.666666666666668,39,38.05263157894737,19,46.0,0.5217391304347826,0.06521739130434782,-9.321418853957923,0.5789473684210527,64,0.140625,0.0625,0.03547633071424077,0.453125,34.0,14,2.4285714285714284
2023_12_BUF_PHI,2023,12,2023-11-26,REG,PHI,BUF,37.0,34.0,1,64,0.515625,-6.0651110325758815,-8.611976937390864,0.140625,0.0625,9,0.03547633071424077,0.453125,30.647058823529413,17,37.7,10,22.0,0.5,0.18181818181818182,-2.309235125454976,0.45714285714285713,91,0.13186813186813187,0.054945054945054944,0.16537280363350393,0.45054945054945056,37.0,14,2.642857142857143
2023_12_CAR_TEN,2023,12,2023-11-26,REG,CAR,TEN,10.0,17.0,0,67,0.5223880597014925,-15.306150755321271,-10.487889175984398,0.08955223880597014,0.04477611940298507,6,-0.13866227316256857,0.34328358208955223,31.821428571428573,28,39.266666666666666,15,33.0,0.5151515151515151,0.030303030303030304,-12.129254162533357,0.4838709677419355,49,0.10204081632653061,0.04081632653061224,0.04109319935467246,0.46938775510204084,10.0,10,1.0
2023_12_CAR_TEN,2023,12,2023-11-26,REG,TEN,CAR,17.0,10.0,1,49,0.5714285714285714,11.647529440290972,-0.7295071622546838,0.10204081632653061,0.04081632653061224,5,0.04109319935467246,0.46938775510204084,39.31818181818182,22,43.8,10,29.0,0.5862068965517241,0.034482758620689655,11.256100497978117,0.56,67,0.08955223880597014,0.04477611940298507,-0.13866227316256857,0.34328358208955223,17.0,11,1.5454545454545454
2023_12_CLE_DEN,2023,12,2023-11-26,REG,CLE,DEN,12.0,29.0,0,70,0.6714285714285714,-1.7960204196425535,-2.043969130170518,0.07142857142857142,0.02857142857142857,5,-0.282240643440032,0.35714285714285715,31.17391304347826,23,42.0,9,29.0,0.6206896551724138,0.0,0.4087480067307693,0.6206896551724138,58,0.15517241379310345,0.05172413793103448,-0.02734540571490806,0.41379310344827586,12.0,12,1.0
2023_12_CLE_DEN,2023,12,2023-11-26,REG,DEN,CLE,29.0,12.0,1,58,0.39655172413793105,-4.608058882180485,-9.22851665266629,0.15517241379310345,0.05172413793103448,9,-0.02734540571490806,0.41379310344827586,32.32258064516129,31,39.0,19,37.0,0.35135135135135137,0.13513513513513514,-11.252108994659281,0.3,70,0.07142857142857142,0.02857142857142857,-0.282240643440032,0.35714285714285715,27.0,12,2.25
2023_12_JAX_HOU,2023,12,2023-11-26,REG,JAX,HOU,24.0,21.0,0,68,0.5735294117647058,8.783416706397492,-0.34096974935104596,0.08823529411764706,0.08823529411764706,6,0.037399163118982684,0.4411764705882353,32.54761904761905,42,39.8,20,49.0,0.5510204081632653,0.0,3.5541048914977043,0.5686274509803921,58,0.15517241379310345,0.08620689655172414,0.05715320009781359,0.4482758620689655,24.0,11,2.1818181818181817
2023_12_JAX_HOU,2023,12,2023-11-26,REG,HOU,JAX,21.0,24.0,1,58,0.6896551724137931,2.607550083232422,8.913080291501407,0.15517241379310345,0.08620689655172414,9,0.05715320009781359,0.4482758620689655,32.611111111111114,18,37.55555555555556,9,25.0,0.52,0.08,-2.6885507547398135,0.6052631578947368,68,0.08823529411764706,0.08823529411764706,0.037399163118982684,0.4411764705882353,21.0,10,2.1
2023_12_KC_LV,2023,12,2023-11-26,REG,KC,LV,31.0,17.0,0,56,0.625,11.149694417950878,11.80841984626438,0.05357142857142857,0.05357142857142857,3,0.2643042237810524,0.5178571428571429,33.285714285714285,21,33.125,8,27.0,0.6666666666666666,0.037037037037037035,13.90380839968368,0.6774193548387096,58,0.06896551724137931,0.05172413793103448,-0.026421417041649083,0.3275862068965517,31.0,10,3.1
2023_12_KC_LV,2023,12,2023-11-26,REG,LV,KC,17.0,31.0,1,58,0.603448275862069,-5.330862925297553,-7.167715450813031,0.06896551724137931,0.05172413793103448,4,-0.026421417041649083,0.3275862068965517,36.54545454545455,33,40.55555555555556,18,39.0,0.5128205128205128,0.07692307692307693,-6.675292056806238,0.5384615384615384,56,0.05357142857142857,0.05357142857142857,0.2643042237810524,0.5178571428571429,17.0,10,1.7
